Project_code	Submitter_donor_ID	Normal_WGS_aliquot_ID	Tumour_WGS_aliquot_ID	Stars	Mean_Coverage_Normal	Mean_Coverage_Tumour	Median/Mean_Coverage_Normal	FWHM_Normal	Median/Mean_Coverage_Tumour	FWHM_Tumour	Somatic_Mutation_Calling_Coverage	%_of_paired_reads_mapping_to_different_chromosomes_Normal	%_of_paired_reads_mapping_to_different_chromosomes_Tumour	Ratio_of_difference_in_edits_between_paired_reads_Normal	Ratio_of_difference_in_edits_between_paired_reads_Tumour
GACA-CN	CGP_donor_GC00053	295e2f7d-40ba-434d-82b0-e8b1c3ce54bf	1d2d355a-8409-4c8a-9f07-ac62885e228d	5.0	30.58	32.20	1.012631678	0.1033415662	0.9859770559	0.3123066371	2764204107	0.59	0.49	1.353228815	1.175389487
GACA-CN	CGP_donor_GC00054	4b8a0b13-83bb-4605-8df6-09dcf7ffdfe3	1a391468-fbf3-451a-b88e-a257a26d047f	5.0	37.17	31.98	1.010804077	0.100879305	0.971702771	0.0962945162	2770662548	0.32	0.40	1.272794295	1.26416433
GBM-US	0078b0c4-68a9-483b-9aab-61156d263213	bfb563cb-42cd-417a-8e69-96c23c514170	7cae6c0b-36fe-411b-bbba-093a4c846d84	4.0	47.64	72.23	1.012860127	0.0808980838	1.052828318	0.0476849263	2816418550	3.04	1.95	1.391040519	1.149573646
GBM-US	01a92062-967a-4900-8dc7-a5ecd3b3f8e2	e318eb81-3d79-473e-b4cb-9325e76f91e1	39520be3-a2af-4189-acf4-9d239363333a	5.0	47.67	75.77	1.034339981	0.0947647725	1.032336592	0.061056243	2833557497	2.19	2.14	1.145132867	1.254050332
GBM-US	054f472f-98cb-4559-b2e2-b5f800fc8eef	a4c7209a-8b5a-4a37-9a1b-5502d941f54b	b2d17671-d2e1-4c97-8b01-a976d5abe1d6	5.0	34.89	63.45	1.027336821	0.0786171623	1.029422381	0.0830878242	2823441800	2.24	1.83	1.187845879	1.212028056
GBM-US	0798dbe2-1914-427c-a2fe-2a865d0d6eda	65f88317-181a-4cac-b481-747f84d74fca	1e27cc8a-5394-4958-9af6-5ece1fe24516	5.0	32.01	46.02	1.021863612	0.1638143436	1.021035694	0.0757126598	2749046413	1.29	2.21	1.063509913	1.272957444
GBM-US	12824b2b-9c0a-4dcf-8941-34593a4e93da	e8114ae7-e076-44ca-b2bb-b6c3629b53b0	96ef40c3-8d4c-4fe1-a33a-99f5b205a0bb	5.0	30.92	37.59	1.032675402	0.0877056634	1.032559974	0.0795470473	2662662499	1.32	1.66	1.28773214	1.016826148
GBM-US	17dffffc-65d6-4209-9075-18a441001f0f	9f2d2c1d-1b1d-49e3-80fb-8e1a89be52fe	a6957d15-453c-4f3b-ab8c-c38054dfe548	5.0	28.05	35.79	1.029963483	0.1858538009	1.021470384	0.0800944736	2717548749	1.37	0.99	1.062500696	1.182782603
GBM-US	2c5fa2d4-8e35-42e4-8bca-9fb3371a19c8	d3b73b4c-8cad-4fa2-b329-27b3f62f0748	d1132127-1250-43af-9c16-425798a3d1a7	5.0	41.44	41.95	1.032432809	0.0716175418	1.019337182	0.150614565	2662604275	2.95	2.81	1.306731979	1.215162136
GBM-US	2f4a127f-101a-4192-b3e8-f9be2c8648bc	f9b76b10-6585-4724-a373-3c7915d15bff	a8f86b64-914c-4d89-897b-33bcdd1759f7	4.0	41.45	35.06	1.029154821	0.0890663451	1.038422724	0.1325060457	2673199834	3.08	2.40	1.560591659	1.283588714
GBM-US	309005a2-93a8-4566-b8d3-6b9310144266	1af2e986-70d4-4f60-a52b-134678fe5cee	82d7fa2d-19cd-41b7-8ed1-ea9fb9a544c6	4.5	35.21	71.08	1.029062876	0.0805448011	1.046593711	0.0619237873	2825025594	2.76	3.55	1.452277404	1.461391614
GBM-US	3258cb3b-f63b-463c-b2e4-d638149157c5	0c700657-b0b8-4361-9f89-b89a6c7b262d	ece0f3a4-a204-4c52-bb1f-88d44a875b2e	4.0	65.14	64.40	1.019396963	0.1290932924	1.023378042	0.1136806804	2785541310	7.58	6.63	1.105720923	1.096683864
GBM-US	352768f9-3ce1-419c-beef-6515c78f5d7a	ede6d42c-895a-46f7-a0e3-11b152970581	6de41ac1-229b-40b9-a494-5588c284351d	4.0	37.78	42.24	1.030348061	0.0781673333	1.048370726	0.1549682307	2634823513	3.90	2.91	1.240439891	1.278361406
GBM-US	386b629e-fab1-4033-b088-45d6eeb4a13e	8e127a6b-b083-4907-95ff-899fb664e36b	41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f	3.0	40.75	34.64	1.031464984	0.0766584756	1.042304177	0.1349718671	2570464880	3.47	2.65	1.207669791	1.172679162
GBM-US	3f960d3b-a58c-43d0-a8a4-f3555b399c9d	0f88c693-5a30-43b1-be9e-c96a791d984c	2fdab641-d73b-4f9a-aa4c-c1944f131a69	5.0	37.48	41.97	1.054123864	0.1112094837	1.028689114	0.132192726	2783177026	2.79	2.50	1.255069963	1.224199488
GBM-US	521ea765-1bd1-423d-a75d-091243df37a9	8faa4b6d-6c64-4c03-bb3d-e2d33db491b0	0332b017-17d5-4083-8fc4-9d6f8fdbbbde	5.0	33.76	40.73	1.039129504	0.1205250692	1.05360698	0.1291623997	2653139782	2.47	2.81	1.268152753	1.134680963
GBM-US	5613f5f6-086d-470b-8f77-6dcb7f8625b7	fc7bb1b6-6b1d-4a79-a634-0b0e28450b26	914421d2-898e-433e-bb66-b1710eaae2c7	5.0	37.09	42.24	1.031705465	0.0953130818	1.06588239	0.153382795	2666986504	2.84	2.87	1.295940181	1.069800858
GBM-US	5c984433-33cf-42fc-b3ba-511efcdcab19	ebf97220-6d4d-4016-bae3-ec279144c19d	3914c02e-44ad-4c96-8464-61aa95b42c49	5.0	51.04	73.23	1.030114589	0.0819861387	1.023004723	0.0567578893	2834659352	2.80	2.38	1.37430878	1.109745303
GBM-US	69d56f2d-6924-409b-9d1e-c8d69b400270	8f36ad24-c425-4474-9d03-a5198e2e4901	2ce48f01-2f61-49d9-a56a-7438bf4a37d7	4.5	41.80	42.46	1.02182421	0.0806486363	1.03519058	0.1238950461	2670687430	2.64	3.62	1.4011821	1.645701382
GBM-US	6c28f086-6a25-40b6-93eb-bba0014acda6	7113eb4c-ea48-40a8-b75f-ed5df7b04ff0	c27290e4-6835-448a-abdc-df8ddd5f4630	3.0	42.66	34.83	1.035850927	0.0892943612	1.028220284	0.1222829397	2521158722	3.07	2.49	1.430975663	1.18922794
GBM-US	6c5154d2-af36-492f-b520-d925528824e4	5b9d2db6-f2b7-47b8-8105-ba44ff3274b7	65723119-bdfe-46f0-b629-c171023abd71	5.0	45.65	33.56	1.031028638	0.0754387025	1.037683076	0.1522302271	2640535549	1.98	2.93	1.188856266	1.184697217
GBM-US	6e6962d8-34b8-431c-8220-42b0b92a410b	064dac47-bb48-4792-b480-dc9130fbe943	7163a0f7-2c69-40b8-8857-8ab3f46f0acf	4.5	29.24	38.46	1.028381684	0.092971368	1.0408392	0.0789706112	2676362951	1.30	6.55	1.058958962	1.272764108
GBM-US	713190ed-c6c1-4695-814b-85ca9b95e6a0	e09e94f5-bd10-4523-bc83-d441a285c37c	fca08ee9-b480-4dc7-be56-f1eb03b56f7c	5.0	38.66	39.66	1.033191721	0.0928474427	1.039805795	0.1000756559	2748231363	2.32	2.58	1.188422818	1.220014772
GBM-US	737b35e1-d668-4fce-9b6e-76946c7952b6	28ea912e-e998-458c-879e-38d55938a2fb	d60f54f5-b154-42c4-99fb-cea4e7a33dc7	4.0	37.12	39.89	1.029942222	0.073274252	1.067985275	0.1080497719	2720836002	3.42	2.52	1.28407899	1.169096892
GBM-US	74139255-a635-4c87-814d-3dd04ed630a8	ef89da1c-e378-418d-b3e8-e15d3bbb309e	c065761d-f775-457f-bda0-4c7c257a701e	4.0	34.08	68.13	1.029287099	0.0926346181	1.027033757	0.1704472932	2826030202	4.98	2.18	1.561424156	1.28019621
GBM-US	8da3103e-3e6c-4176-a583-d5fe5e60601e	eae82a82-aa9f-4fea-b1da-e973e1982dc6	96e3db14-2bb1-4f68-aed6-5e794750c96e	4.0	45.87	72.10	1.012650466	0.0889053734	1.013694655	0.0590069246	2821301705	4.25	2.20	1.233924004	1.179174515
GBM-US	93ed7a2b-b0cb-4a84-871f-5c34a0b6a640	6550b1a6-606e-478b-8332-3836c47a6b84	b8151614-b08f-49a3-ab6f-2e780f765a17	4.0	40.53	42.27	1.031012168	0.0710020248	1.055147825	0.0802250575	2761354714	3.45	3.00	1.164716969	1.27762394
GBM-US	97686ab2-3b7e-4b21-9bf3-9a5a01709e04	d85192d7-683f-4214-b8de-ae2e4ff2405c	25bee010-cc99-4af0-ba2f-fe4dd308be33	5.0	30.79	35.39	1.0314651	0.0874317378	1.000600381	0.074543961	2712627941	0.99	1.10	1.139952007	1.077411273
GBM-US	9853c6bb-a42c-4698-abe5-f3c897ebc8f6	fc3f70c0-3e8f-4146-a308-8a71cb1031a0	08ac57ec-0036-4134-a9bb-f22eaa27ab0d	4.5	40.06	44.81	1.031507592	0.0856017508	1.05770772	0.107964856	2769031221	2.33	3.08	1.272304751	1.193578749
GBM-US	a2ac9937-f351-4d78-9261-264bf6c21e0c	f191bb9c-1937-40e5-8491-76dede722cdd	4d7f2c74-862b-4aad-98e1-fa831f14a905	3.5	40.78	39.85	1.036012353	0.0954799303	0.9926563977	0.2814502402	2519309134	2.69	4.30	1.282904507	1.193803908
GBM-US	a515cf2d-e918-4958-9bf6-e611b425a97e	6d188f81-f062-4903-bb99-a634fdd47fb5	4a1ad661-f6ae-44e8-b50b-72ff658ff22b	3.0	39.89	38.55	1.020412169	0.0908126649	0.9836881177	0.224319934	2419519069	3.03	3.83	1.197205115	1.157522005
GBM-US	b1c4579c-72fa-4974-830c-b6a81ace45f4	ea96115e-f5c4-4f9b-a1dc-ec2c4f591b2b	53dec97d-0464-4ffd-8e2e-95b2b9a03af0	4.0	41.12	37.53	1.027107489	0.1174265383	1.017579089	0.106897947	2744860932	3.06	2.47	1.340263652	1.33212622
GBM-US	b37d944c-c65c-46d6-bb8b-3eb37cb85b68	abef86c9-df6a-477e-99e9-b8d2ac0641d0	04339769-517c-448d-a7ca-951f83608c60	4.5	38.62	39.79	1.014753014	0.0942610834	1.043031363	0.1409096435	2758846385	2.69	3.91	1.271565635	1.224181054
GBM-US	be3a7ef3-34ed-40e1-9d9c-187940596b26	ba315999-bdef-4b98-8207-7653987bc717	374cbd87-428e-4509-85c1-b7d3302c30a0	5.0	40.68	37.11	1.031449954	0.0743257196	1.036180592	0.1601952601	2603448758	2.57	2.77	1.274989046	1.214107719
GBM-US	bf339349-062f-4ea9-a0b2-d87d3a21099e	0d9bbe68-41a0-488a-b5ee-8edbb6dcfd63	f98de26b-c7d6-435d-81fa-1f1869da9087	4.0	43.33	68.39	1.015814003	0.0714486079	1.021749236	0.0619857379	2817363717	3.57	2.36	1.16344213	1.081089724
GBM-US	c184c3ca-7ad3-4202-b108-cb9fd5f5d947	54c65bdd-ac2e-466a-80cb-6f534095f56b	5fd77ba9-5015-4d8b-86a0-582e5c76bdd6	4.0	40.86	37.84	1.059981672	0.126189282	0.9988009538	0.1519877735	2718788881	2.93	3.63	1.63455131	1.226753758
GBM-US	c931f3bd-74c5-4ebd-bc0f-c7c6becd25ab	62ef1446-019c-4251-8585-792ccc40eed2	2c71d542-1653-4d97-8752-f2fd05c7e75d	5.0	36.10	41.28	1.030298925	0.0827701965	1.011783345	0.2665072343	2656524736	2.45	2.77	1.310761286	1.299766087
GBM-US	de7b7cac-f094-4d59-8651-e991e34ea093	4e2a4226-999f-4cca-bf37-17d54b7f8a96	b60392fb-43d9-4c9c-b91b-ded40492e61c	4.0	41.22	65.79	1.008860265	0.0842286476	1.018743856	0.0683310378	2817355621	3.27	1.88	1.180098423	1.111405546
GBM-US	e17a6048-7a72-42c0-ad3f-97cbff02bc9f	99337ac4-6bcf-4258-81aa-23c5f807ac5f	56ffaa35-814c-4c0b-b3c6-d4514d34fec2	4.0	40.96	45.89	1.031690467	0.0777960942	1.029478359	0.2500336291	2803291600	3.17	2.27	1.276758172	1.165242777
GBM-US	ea3b5da2-6a12-400c-bf0f-e442f5ec1132	e3c99625-890c-48a0-8926-713cc7bfddf2	b1e62d8e-24d2-4118-8cd0-3142acebdd5b	4.0	40.27	38.25	1.022054283	0.1292514935	1.018111259	0.1839996351	2657909106	4.07	2.82	1.210120811	1.254042244
GBM-US	f45f4a30-6b4c-4f15-9140-959d6a25a45f	638e5204-4a1a-43a0-bab5-2d3f1bac8dee	9880c3c9-5685-42a7-8fe9-7585ea1a1d37	5.0	37.18	41.16	1.029551316	0.0729679084	1.027552029	0.0879797975	2785429547	2.31	2.66	1.206523507	1.283274517
GBM-US	f5bc5d97-e054-4e53-992d-71b896bd97d5	a7db8f47-1bcd-4041-9219-862d92b8a58e	841eb82b-347d-4d7f-805f-3f3701a2983d	4.0	43.98	64.88	1.038823916	0.1766596979	1.02022455	0.064184453	2782060088	8.40	1.92	1.054877204	1.109287258
GBM-US	fa1f1cfc-9da0-488b-93fe-60aaff99c171	7b8ae3a0-2ab4-4710-838d-8353e1faf310	eab71331-53d3-4cf5-96c9-5121a3962c27	5.0	31.23	42.23	1.028939247	0.0886725878	1.041395118	0.0752605212	2753415741	1.18	1.16	1.137526682	1.131624684
HNSC-US	05fbd98c-28bd-41bc-ae60-16ac0c16c723	0822164c-236b-48a7-a50a-2c3fd45c3e36	a8041e86-071e-46cd-8fb5-7ecdc1ab0553	5.0	29.69	78.29	1.028174044	0.0804922832	1.000010156	0.1031839535	2817680816	1.13	1.16	1.423297586	1.507299478
HNSC-US	0956bc67-dd55-4c54-a56a-f22f2856662a	c2cd77c0-44d7-47db-84d0-e9b030c2f9d4	5193a482-6ed9-4504-bd7c-c8b9e4103577	4.0	42.09	41.92	1.025933344	0.0797391463	1.069794924	0.0977511789	2789573622	3.02	4.01	1.008136525	1.497229722
HNSC-US	180036a2-3b56-405e-a1fe-d5932517b6c7	1ce3915a-b077-41af-9ad0-b8a81cd1199b	d4b80307-abbd-48bb-b52c-6dcd409699a2	4.0	41.49	39.76	1.032854112	0.0742264998	1.045253606	0.087924266	2788144760	4.83	3.66	1.095507051	1.120094965
HNSC-US	1f744ada-6de1-446d-b62c-76a7fc8b40af	97060c75-ad9a-4c28-926a-15354f608ff9	878a7fe7-20ff-4651-9587-b4d6fd42e929	5.0	35.13	81.24	1.030348772	0.0951313407	0.9883812923	0.0810047836	2826237366	0.79	0.95	1.291942476	1.913501302
HNSC-US	3c975b68-4a6e-4c97-a8d1-b9a427d4957c	6527e1be-0d25-4846-89b7-6c6b407e25e9	46d35b82-e1b7-4d35-be5e-3a70fd47e421	5.0	36.59	68.60	1.016320593	0.078796718	0.9247560824	0.0748893666	2808666314	0.96	0.78	1.408168147	1.217082366
HNSC-US	3e5f451a-5882-4914-ae1a-95c898c2bcca	3bc3b470-dde6-4a89-a9d5-b2051bb13793	c76f7fcc-2748-4b6d-805e-d21652dd5e3a	4.0	39.80	72.03	1.02007028	0.1706965324	0.973555508	0.0992230248	2831488387	1.65	1.24	2.098140251	2.305550887
HNSC-US	4075717b-2240-4842-a00a-0c4dbcb910c4	26f6321f-f079-430f-8b87-5f06b92c07af	dfa20d2d-1ba3-476a-b4b9-21d21470bee2	4.5	50.35	45.43	1.028099468	0.0805994344	1.022990016	0.0870702169	2796542094	2.34	4.98	1.446665011	1.139599198
HNSC-US	468649e7-1525-4b8a-8ab5-ddb27db5f022	1345478b-17b3-46a0-a78b-f4461a6651ff	7158c9fd-a633-4fef-aa23-bd285f2a87a8	5.0	36.17	64.52	1.028762674	0.0762624119	1.004799773	0.0713270766	2827398909	1.60	2.49	1.258901802	1.229961478
HNSC-US	4cffea0b-90a7-4c86-a73f-bb8feca3ada7	d8367c6f-52e6-430f-a9ac-ca6fab7222f4	a0fe80e0-e3ac-485b-8a1a-4c80c101b874	5.0	30.38	72.59	1.027777098	0.0839054024	1.028155047	0.1246079974	2815860941	1.04	0.84	1.423290299	1.546475651
HNSC-US	534f85f2-b9eb-45be-87d5-c3dffd13d541	1f285865-6a20-42ae-af55-aaa0e0ab0e8c	1aff91a6-1b0f-4575-8f4b-4e064a50b886	5.0	30.09	77.05	1.012917583	0.084090032	0.9598245703	0.0971138589	2809426824	1.27	1.30	1.675517627	1.922498735
HNSC-US	53d9a130-4a3a-4491-85cd-9a44415a1632	fde15753-1874-45db-9ccf-7c1bd4238d59	d3709eea-ca2a-49ac-b79c-871a5473d450	4.0	41.85	62.87	1.012992187	0.0848094986	0.9765904209	0.0670440882	2818654911	1.37	1.74	2.653811766	2.038864299
HNSC-US	5fce954c-11b9-41f4-9471-4b5bdc0efa7f	a5449995-33f9-43cb-a439-9284e4f2efd7	a315b798-f037-48d5-91ed-e733e3bbd6ee	5.0	42.22	67.43	1.027238507	0.0784809632	1.013906833	0.1055436635	2818732203	1.19	1.34	1.843943646	1.740439961
HNSC-US	64bb5550-2735-4401-a0db-58ec1020a32d	a909f28c-ee65-4859-bb65-b07d77f0ba75	de8ef60b-4dbe-4aa8-adef-6f58cdfada29	4.0	42.86	63.38	1.035808396	0.0791377507	0.962010736	0.0939756912	2828581215	1.30	2.11	2.408190812	2.286833476
HNSC-US	6909302d-358a-46cd-8052-eedb09c83c83	62d512b9-d138-4c6b-90af-d29634f0084e	190eb791-383d-4e27-870d-e470630843e7	4.0	44.18	59.85	1.0255753	0.0956577815	0.9489387693	0.0787933101	2818500083	1.19	2.01	2.01974357	1.567105226
HNSC-US	70741b73-9683-42bd-87fc-6a021a70103b	31220135-1318-4d47-8d69-49cabf4d087f	8294a969-59a1-4d3b-895b-f07e96bf9f7a	4.0	39.69	70.30	1.008907524	0.0849911765	1.008163504	0.0827446471	2816853576	1.56	1.65	3.992854842	1.837641346
HNSC-US	7de19081-d5fd-468c-ad0d-f6e3e8b2ad70	9249eb3d-5186-489e-b7fd-5fff554e4b6e	e2b5c926-491d-430d-8d9c-5c73d7752d1b	5.0	31.03	57.29	1.033303476	0.0893383894	1.005286231	0.0788519369	2802535884	0.67	0.95	1.31691344	1.179165242
HNSC-US	832316ee-08ab-412b-9e4d-8a57ff84bc11	eebc2429-9186-49de-9911-35feaa58187b	c121de15-78f7-4698-91bf-fd0485c466c2	4.5	38.69	44.36	1.014084114	0.0903302481	1.018746163	0.0974698661	2798307751	2.30	3.12	1.387004652	1.551670069
HNSC-US	89f91e36-fed8-4da3-8a35-c761d6f65285	0075c3f3-a8fe-486f-aa97-b05fc8ef9375	ee963667-56b1-49bd-8896-e07b536d3014	5.0	37.95	64.79	1.034901106	0.0914252654	0.9855130868	0.0910432178	2819320701	0.85	0.69	1.458324492	1.256687465
HNSC-US	8c238d30-df8e-4e6b-98fc-21696269a294	f6ca8bbe-25bf-4557-a4f6-8dac8ac3b47e	5046f1b4-9d95-4841-ba30-691fa44719a2	4.0	42.35	63.10	1.026300466	0.0808713837	1.011579914	0.1115408105	2817230839	1.41	1.58	2.301150491	1.354936743
HNSC-US	8fc1f1be-d2d5-4b3a-9973-f4d964018beb	038bdc6a-3a8d-41d8-855b-35c8edcc97b6	7e584ff6-0b81-4f85-81da-b8117afee326	5.0	40.57	70.40	1.017633396	0.0787087759	0.9689758267	0.0705930371	2819188146	1.57	1.23	1.522891781	1.388606855
HNSC-US	90a8d2cb-1f31-45f9-8575-eed3cb9a7798	ac85e832-92b2-45a2-8a0b-3fc4a9e83661	feccc27e-5c2e-4339-8746-0945fee93c1e	4.0	36.52	42.54	1.031241292	0.0787116707	1.030757403	0.0955889002	2795441145	3.04	2.56	1.596955151	1.204052575
HNSC-US	9ae5101b-6031-4ab1-bfca-198c41af3184	bc26baa4-0f4d-4b8c-95f4-b8f9fb2bd328	1db83e80-bdf7-4d8d-8008-bd8406d641fc	5.0	34.75	64.91	1.031830191	0.0905695987	1.004840141	0.082431533	2822625054	2.81	2.79	1.612151599	1.220015271
HNSC-US	9e178d80-fe90-4998-9dae-726c4beceef7	d88e8f94-c624-4618-8d2f-dce4436140be	29fc38aa-f367-46a3-a14d-a5f657ad0caa	5.0	33.06	72.78	1.028917929	0.0774964865	1.055246496	0.0926382616	2820494754	1.22	0.85	1.35695961	1.505003688
HNSC-US	9f89510c-ed07-471f-b35e-7c87c237b9fe	3a27a8c3-e060-4251-a0d5-d4af2032391d	6bbd66dd-efee-4d6e-b02f-f88e98526b82	5.0	43.01	37.30	1.017542398	0.1095758379	1.029289241	0.0926920862	2777193995	2.20	2.94	1.226423338	1.636396252
HNSC-US	ad6c9d09-2c03-4786-a72d-dd2aa5f603d4	4568c503-4d0d-4b5a-84ed-cf7984b3a722	e52ffa79-557a-4024-81f3-f3826c227ec5	5.0	40.58	71.29	1.025050427	0.0792888596	0.9868822095	0.1050240784	2823368459	1.16	1.17	1.61256254	1.554738201
HNSC-US	ba9d4568-71a8-41fc-a2be-0bf784e36d6a	bfb164e0-33c8-4163-a60d-11742a922e52	ef673d3d-2031-4036-ba25-4bc7ef04075b	4.0	43.96	46.16	1.023690145	0.0942494759	1.016626252	0.0820734266	2806602547	3.25	2.71	1.327084793	1.491624384
HNSC-US	bd75d8ee-916b-4abc-bf33-bce6a4217076	f518ad7c-0500-48c4-81d5-8a424b91bd35	b537bc07-9998-49f4-bbbe-5b617152bfd9	4.0	36.06	35.18	1.0236054	0.1107661109	0.9605884092	0.2266975926	2533616258	1.47	2.16	1.184910194	1.195174913
HNSC-US	bf6b931e-cb2e-4cc0-b603-e9fc71fdc509	e26a2e12-6203-4f6e-b494-8128bef26323	dd67dec6-35dd-4efe-b913-ed4884855365	4.5	38.01	82.46	1.031637127	0.097741673	0.9957333091	0.0792138926	2828700701	0.79	1.84	1.330576243	2.547539313
HNSC-US	c1f50a22-38df-41cc-a1f4-f7985504a7ac	7e57a5cf-3d3e-4cdf-bde5-7c030944dbdd	81598359-24d5-4a8b-a6e6-7a6f94289119	4.0	42.32	56.59	1.03058605	0.0745033156	0.9696650235	0.0817128365	2803539037	4.14	2.71	1.579753141	1.196916524
HNSC-US	c7df3466-b9a7-4818-883b-d0cd08483570	4070818b-1918-4d2a-beb7-98b752d51a8d	c0812962-a345-48b7-aec0-01336c2d1eed	5.0	37.14	67.53	1.01711586	0.0789779191	1.012699149	0.0914131484	2812063861	1.09	0.87	1.32817797	1.516783041
HNSC-US	cb99fb14-641c-4fb3-bf1d-17efb8cd982a	b39b682a-56fe-4eac-87dc-8a13411c1976	1fff8b62-534b-4d71-a65f-e5f93b8b50ed	5.0	39.75	66.26	1.026267713	0.0785713292	0.9903499453	0.1198493572	2823724215	1.03	2.06	1.497101316	1.675206522
HNSC-US	cd032ddb-55f2-4c77-8dcf-e4e630f7de6f	6ccaa1aa-3906-41b8-ac89-c35adc6dfdcc	02c6a893-49c5-49d1-8eb1-195021e70d52	5.0	42.36	40.77	1.035591997	0.0917317996	1.021322757	0.096600653	2788302531	2.03	1.96	1.374626419	1.549745458
HNSC-US	d189a6c6-210f-4957-b500-457d5ce3f867	8bef3e1f-1c5d-4770-9fde-25b760b4c235	83eca7b5-45bb-44c0-8afe-36f8988d0078	5.0	41.75	43.97	1.029443099	0.0895910694	1.001809351	0.1299065699	2799523623	2.15	2.17	1.406261439	1.494156149
HNSC-US	d2ca9a4d-c14c-40c0-871c-88794a02e4aa	87255df3-4e17-4cc4-a3cf-ea121e937d8f	1727e88b-df0a-4af2-9191-8c6061d98ad0	5.0	38.09	76.33	1.031197188	0.0810393042	1.025895961	0.1936133537	2825850387	0.82	0.91	1.508782118	1.272628404
HNSC-US	d5eedfb5-4fa3-4a1e-ad0d-ea550b22a5ba	eacada84-bc54-4c03-879b-b290b7f6aa78	0e6ca8dc-0f31-4675-95b1-5920576daeff	5.0	30.35	74.31	1.029328757	0.0842376152	0.999586766	0.0945846741	2819725632	1.17	1.04	1.364304644	1.593966155
HNSC-US	d7641ca1-a062-4dd2-9414-447af7311a84	f9416343-e559-49fd-80ce-d6e7607b5b58	ab923db7-54e8-4a50-b7fd-c2b4b300041e	5.0	36.72	75.59	1.021964458	0.1071712719	1.006987991	0.0941202151	2807121557	0.84	0.67	1.31794215	1.183652142
HNSC-US	d89b1fd6-bef4-4803-8ed3-3b442be600b6	3205a312-3259-4e13-8b12-3e612e7a2400	9988eb07-01f6-4f83-8699-bb63e0525f08	5.0	33.00	68.51	1.023768064	0.084107314	0.9501358776	0.0767282018	2816349341	1.21	1.22	1.813370852	1.958275789
HNSC-US	e303b8c4-6428-4134-bb9d-a95dc1d8e35e	07c948f4-4bef-47d8-87d6-990df62b541b	c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	5.0	41.96	72.63	1.009169419	0.0794106269	0.9720207014	0.0986816096	2818630471	1.39	1.23	1.734524477	1.618640496
HNSC-US	e7d49212-e9cb-4cd7-923a-bdfc82a4a150	e2f90b88-0469-4ce8-846f-90fab387903e	21205681-a0c7-48d0-81d4-0b7ef31158cf	5.0	42.74	72.43	1.027834788	0.1965116469	0.9461951674	0.0633518735	2829358415	1.17	0.96	1.966250662	1.500281505
HNSC-US	e8ac39e6-377a-412c-b18d-f6c4fc654ec6	60d15c0c-a12e-4fe5-8d76-cad096f2c248	54e78de0-d357-4125-a904-ab35e461572b	4.0	44.51	60.68	1.026592861	0.1130765446	0.9810572631	0.0716014631	2831788018	1.29	2.28	2.39119694	1.766966962
HNSC-US	eaf674dd-9909-4879-b9a3-74253169eddd	dbf50d0d-d4e6-46ea-b1a6-90cda6969c2b	d25a4c65-9cb4-4611-909e-e68f93408d84	5.0	41.75	65.86	1.02024621	0.0817547179	1.028685597	0.1124501428	2820014380	1.41	1.31	1.973331451	1.642710609
HNSC-US	f030e410-2585-461e-ad23-9fdf026ac06c	cec794fa-bd1e-4502-ac47-6d94059b33eb	b86e88e7-0d5f-4b32-a35f-dc97251ab990	4.0	43.04	67.56	1.020926889	0.1205817923	1.020130499	0.073121828	2836523929	1.37	1.52	2.117161668	1.728399396
HNSC-US	f33aa93f-b32d-4c4f-9a71-1e5ab69c6899	07b97b7c-c88e-4769-b302-f50d1176bd2d	08227616-02a5-46e8-9db1-f2d1d691ab23	5.0	40.35	71.65	1.025622829	0.0958963678	0.9707995873	0.1152465381	2831532567	1.37	1.06	1.635873442	1.601050302
HNSC-US	fafd6f5b-1d76-4537-bd1c-e0bd7b4e2166	c051b998-1cec-4ffb-a1aa-32a3c05dd30a	3e604a1c-b95f-44ff-9723-e2fac845da3b	4.0	43.11	67.20	1.022395821	0.0785932547	0.9973330724	0.080222821	2821532417	1.26	1.94	2.250372343	1.899522462
KICH-US	02979422-5149-4750-ad5f-483e0bec6ac5	15d4fbce-ae77-4500-ab53-a29ab6c75019	d72a7338-c144-4c62-a70e-2177a3b4b77e	4.0	38.34	77.09	0.9554995862	0.2232395677	0.9265428212	0.0636251768	2781522651	0.89	2.32	1.332727955	1.579823865
KICH-US	02ec7a3a-2812-4a65-93cd-07bf655cc91b	422375ba-7c98-42a5-b8cc-f88084a938f6	c56505cb-e150-408d-9df6-3af4e608c376	5.0	34.60	75.32	1.034829056	0.1081464545	1.019319906	0.1159178533	2817651858	1.39	2.30	1.462725877	1.62729533
KICH-US	03f3dd32-e1d1-485b-a968-3f55798f4d46	5d6a5ba0-8213-4f89-85e0-021e4b4cc894	4729fe4b-c1ac-489b-a67e-91e5c5e3ff8c	5.0	38.38	77.72	1.042963319	0.1473139399	1.060451127	0.0993560065	2816831082	2.18	2.12	1.952959918	1.73883164
KICH-US	04e9a63a-d742-488c-8564-bf9d79aa2091	3e1c3b30-dc01-472e-b1c3-b81a850659d3	93b51c61-6eea-4228-a102-840a2e118522	4.0	36.12	58.90	1.023770993	0.096621701	0.9105672506	0.0825307335	2795241301	1.64	2.29	1.661686317	2.449175469
